"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US36031961202","Census Tract 9612.02; Essex County; New York","54814","11090",
"1400000US36031961300","Census Tract 9613; Essex County; New York","69955","9767",
"1400000US36031961400","Census Tract 9614; Essex County; New York","76500","5808",
"1400000US36033940000","Census Tract 9400; Franklin County; New York","52191","11576",
"1400000US36033950200","Census Tract 9502; Franklin County; New York","52038","4773",
"1400000US36033950301","Census Tract 9503.01; Franklin County; New York","64517","8499",
"1400000US36033950501","Census Tract 9505.01; Franklin County; New York","56304","19284",
"1400000US36033950502","Census Tract 9505.02; Franklin County; New York","94038","31524",
"1400000US36033950601","Census Tract 9506.01; Franklin County; New York","78125","13160",
"1400000US36033950701","Census Tract 9507.01; Franklin County; New York","74063","13021",
"1400000US36033950800","Census Tract 9508; Franklin County; New York","77404","12634",
"1400000US36033950900","Census Tract 9509; Franklin County; New York","70379","17406",
"1400000US36033951000","Census Tract 9510; Franklin County; New York","66343","4191",
"1400000US36033951100","Census Tract 9511; Franklin County; New York","59241","15078",
"1400000US36033951200","Census Tract 9512; Franklin County; New York","70601","9940",
"1400000US36033951300","Census Tract 9513; Franklin County; New York","68644","3072",
"1400000US36033951400","Census Tract 9514; Franklin County; New York","74196","12780",
"1400000US36033952000","Census Tract 9520; Franklin County; New York","69074","9183",
"1400000US36035970100","Census Tract 9701; Fulton County; New York","72065","12901",
"1400000US36035970200","Census Tract 9702; Fulton County; New York","67500","22953",
"1400000US36035970300","Census Tract 9703; Fulton County; New York","75893","18452",
"1400000US36035970400","Census Tract 9704; Fulton County; New York","69750","10027",
"1400000US36035970500","Census Tract 9705; Fulton County; New York","71691","9918",
"1400000US36035970601","Census Tract 9706.01; Fulton County; New York","90000","28259",
"1400000US36035970602","Census Tract 9706.02; Fulton County; New York","100625","26034",
"1400000US36035970700","Census Tract 9707; Fulton County; New York","46595","14882",
"1400000US36035970800","Census Tract 9708; Fulton County; New York","46875","22953",
"1400000US36035970900","Census Tract 9709; Fulton County; New York","49406","3952",
"1400000US36035971000","Census Tract 9710; Fulton County; New York","69250","17029",
"1400000US36035971100","Census Tract 9711; Fulton County; New York","52887","8323",
"1400000US36035971200","Census Tract 9712; Fulton County; New York","53281","19783",
"1400000US36035971300","Census Tract 9713; Fulton County; New York","69364","12059",
"1400000US36035971400","Census Tract 9714; Fulton County; New York","91914","18338",
"1400000US36035971501","Census Tract 9715.01; Fulton County; New York","101283","7442",
"1400000US36035971502","Census Tract 9715.02; Fulton County; New York","63167","26127",
"1400000US36037940100","Census Tract 9401; Genesee County; New York","44545","22703",
"1400000US36037950100","Census Tract 9501; Genesee County; New York","80325","8543",
"1400000US36037950200","Census Tract 9502; Genesee County; New York","75350","8008",
"1400000US36037950301","Census Tract 9503.01; Genesee County; New York","95893","20430",
"1400000US36037950302","Census Tract 9503.02; Genesee County; New York","82500","9694",
"1400000US36037950401","Census Tract 9504.01; Genesee County; New York","63365","13409",
"1400000US36037950402","Census Tract 9504.02; Genesee County; New York","69453","21611",
"1400000US36037950501","Census Tract 9505.01; Genesee County; New York","56848","22596",
"1400000US36037950502","Census Tract 9505.02; Genesee County; New York","63403","11742",
"1400000US36037950600","Census Tract 9506; Genesee County; New York","64028","47623",
"1400000US36037950700","Census Tract 9507; Genesee County; New York","58170","29791",
"1400000US36037950800","Census Tract 9508; Genesee County; New York","58733","2889",
"1400000US36037950900","Census Tract 9509; Genesee County; New York","74889","23670",
"1400000US36037951000","Census Tract 9510; Genesee County; New York","55710","8350",
"1400000US36037951100","Census Tract 9511; Genesee County; New York","82889","3066",
"1400000US36037951200","Census Tract 9512; Genesee County; New York","62008","21612",
"1400000US36037951300","Census Tract 9513; Genesee County; New York","84219","8696",
"1400000US36037951400","Census Tract 9514; Genesee County; New York","84583","13458",
"1400000US36039080100","Census Tract 801; Greene County; New York","100182","20942",
"1400000US36039080201","Census Tract 802.01; Greene County; New York","81406","19891",
"1400000US36039080202","Census Tract 802.02; Greene County; New York","81471","15174",
"1400000US36039080301","Census Tract 803.01; Greene County; New York","76477","17040",
"1400000US36039080302","Census Tract 803.02; Greene County; New York","60000","16716",
"1400000US36039080402","Census Tract 804.02; Greene County; New York","75982","17215",
"1400000US36039080403","Census Tract 804.03; Greene County; New York","91591","67024",
"1400000US36039080404","Census Tract 804.04; Greene County; New York","65577","9764",
"1400000US36039080501","Census Tract 805.01; Greene County; New York","61361","10675",
"1400000US36039080502","Census Tract 805.02; Greene County; New York","85121","10328",
"1400000US36039080600","Census Tract 806; Greene County; New York","97067","18684",
"1400000US36039080700","Census Tract 807; Greene County; New York","64911","29146",
"1400000US36039080800","Census Tract 808; Greene County; New York","-","**",
"1400000US36039080900","Census Tract 809; Greene County; New York","84896","13989",
"1400000US36039081001","Census Tract 810.01; Greene County; New York","58205","30728",
"1400000US36039081002","Census Tract 810.02; Greene County; New York","81270","11032",
"1400000US36039081101","Census Tract 811.01; Greene County; New York","73287","20018",
"1400000US36039081102","Census Tract 811.02; Greene County; New York","67632","8825",
"1400000US36041950100","Census Tract 9501; Hamilton County; New York","73036","4265",
"1400000US36041950300","Census Tract 9503; Hamilton County; New York","62824","16666",
"1400000US36041950400","Census Tract 9504; Hamilton County; New York","72143","10558",
"1400000US36041950500","Census Tract 9505; Hamilton County; New York","63846","8310",
"1400000US36043010100","Census Tract 101; Herkimer County; New York","79321","5195",
"1400000US36043010201","Census Tract 102.01; Herkimer County; New York","57500","5647",
"1400000US36043010202","Census Tract 102.02; Herkimer County; New York","71703","10085",
"1400000US36043010300","Census Tract 103; Herkimer County; New York","75497","17356",
"1400000US36043010400","Census Tract 104; Herkimer County; New York","50227","17838",
"1400000US36043010501","Census Tract 105.01; Herkimer County; New York","72813","19395",
"1400000US36043010502","Census Tract 105.02; Herkimer County; New York","71174","8105",
"1400000US36043010701","Census Tract 107.01; Herkimer County; New York","68438","27041",
"1400000US36043010702","Census Tract 107.02; Herkimer County; New York","41293","12572",
"1400000US36043010900","Census Tract 109; Herkimer County; New York","68795","8617",
"1400000US36043011001","Census Tract 110.01; Herkimer County; New York","67548","23079",
"1400000US36043011002","Census Tract 110.02; Herkimer County; New York","78365","18549",
"1400000US36043011100","Census Tract 111; Herkimer County; New York","36016","9633",
"1400000US36043011200","Census Tract 112; Herkimer County; New York","61563","24906",
"1400000US36043011301","Census Tract 113.01; Herkimer County; New York","84000","18137",
"1400000US36043011302","Census Tract 113.02; Herkimer County; New York","65469","17175",
"1400000US36043011400","Census Tract 114; Herkimer County; New York","83792","7088",
"1400000US36043011502","Census Tract 115.02; Herkimer County; New York","79821","33937",
"1400000US36043011503","Census Tract 115.03; Herkimer County; New York","100921","19556",
"1400000US36043011504","Census Tract 115.04; Herkimer County; New York","81705","15087",
"1400000US36045060101","Census Tract 601.01; Jefferson County; New York","99450","18933",
"1400000US36045060102","Census Tract 601.02; Jefferson County; New York","57171","15904",
"1400000US36045060201","Census Tract 602.01; Jefferson County; New York","99500","10298",
"1400000US36045060202","Census Tract 602.02; Jefferson County; New York","59265","11921",
"1400000US36045060203","Census Tract 602.03; Jefferson County; New York","84375","12696",
"1400000US36045060301","Census Tract 603.01; Jefferson County; New York","60976","9732",
"1400000US36045060302","Census Tract 603.02; Jefferson County; New York","81659","5767",
"1400000US36045060401","Census Tract 604.01; Jefferson County; New York","80270","15174",
"1400000US36045060402","Census Tract 604.02; Jefferson County; New York","87699","14123",
"1400000US36045060500","Census Tract 605; Jefferson County; New York","67625","23473",
"1400000US36045060601","Census Tract 606.01; Jefferson County; New York","86316","3054",
"1400000US36045060602","Census Tract 606.02; Jefferson County; New York","50661","8373",
"1400000US36045060700","Census Tract 607; Jefferson County; New York","74049","7238",
"1400000US36045060803","Census Tract 608.03; Jefferson County; New York","51091","18987",
"1400000US36045060805","Census Tract 608.05; Jefferson County; New York","72979","23511",
"1400000US36045060806","Census Tract 608.06; Jefferson County; New York","79801","11275",
"1400000US36045060901","Census Tract 609.01; Jefferson County; New York","64643","18792",
"1400000US36045060902","Census Tract 609.02; Jefferson County; New York","54699","6132",
"1400000US36045061000","Census Tract 610; Jefferson County; New York","57868","12142",
"1400000US36045061101","Census Tract 611.01; Jefferson County; New York","82188","25139",
"1400000US36045061102","Census Tract 611.02; Jefferson County; New York","79167","22249",
"1400000US36045061200","Census Tract 612; Jefferson County; New York","46354","25775",
"1400000US36045061300","Census Tract 613; Jefferson County; New York","47844","18343",
"1400000US36045061400","Census Tract 614; Jefferson County; New York","48290","12865",
"1400000US36045061500","Census Tract 615; Jefferson County; New York","49974","8262",
"1400000US36045061600","Census Tract 616; Jefferson County; New York","80861","8084",
"1400000US36045061700","Census Tract 617; Jefferson County; New York","84375","14513",
"1400000US36045061801","Census Tract 618.01; Jefferson County; New York","72064","11159",
"1400000US36045061802","Census Tract 618.02; Jefferson County; New York","63611","26185",
"1400000US36045061900","Census Tract 619; Jefferson County; New York","80000","14083",
"1400000US36045062100","Census Tract 621; Jefferson County; New York","48954","17854",
"1400000US36045062200","Census Tract 622; Jefferson County; New York","71174","20280",
"1400000US36045062400","Census Tract 624; Jefferson County; New York","85607","6559",
"1400000US36045062500","Census Tract 625; Jefferson County; New York","81503","4018",
"1400000US36045980000","Census Tract 9800; Jefferson County; New York","-","**",
"1400000US36045990001","Census Tract 9900.01; Jefferson County; New York","-","**",
